name,name_hiragana,name_romaji,needs_correction
朝里,あさり,asari,1
上幌向,かみほろむい,kamihoromui,1
発寒,はっさむ,hassamu,1
鹿部,しかべ,shikabe,1
落部,おとしべ,otoshibe,1
山越,やまこし,yamakoshi,1
二股,ふたまた,futamata,1
渡島沼尻,おしまぬまじり,oshimanumajiri,1
野田生,のだおい,nodaoi,1
石倉,いしくら,ishikura,1
仁山,にやま,niyama,1
黒岩,くろいわ,kuroiwa,1
八雲,やくも,yakumo,1
掛澗,かかりま,kakarima,1
大中山,おおなかやま,oonakayama,1
東森,ひがしもり,higashimori,1
熱郛,ねっぷ,neppu,1
大沼,おおぬま,oonuma,1
渡島砂原,おしまさわら,oshimasawara,1
尾白内,おしろない,oshironai,1
赤井川,あかいがわ,akaigawa,1
駒ヶ岳,こまがたけ,komagatake,1
函館,はこだて,hakodate,1
七飯,ななえ,nanae,1
黒松内,くろまつない,kuromatsunai,1
中ノ沢,なかのさわ,nakanosawa,1
目名,めな,mena,1
新函館北斗,しんはこだてほくと,shinhakodatehokuto,1
国縫,くんぬい,kunnui,1
桔梗,ききょう,kikyou,1
大沼公園,おおぬまこうえん,oonumakouen,1
美瑛,びえい,biei,1
北美瑛,きたびえい,kitabiei,1
千代ヶ岡,ちよがおか,chiyogaoka,1
西瑞穂,にしみずほ,nishimizuho,1
中富良野,なかふらの,nakafurano,1
西神楽,にしかぐら,nishikagura,1
美馬牛,びばうし,bibaushi,1
西中,にしなか,nishinaka,1
西御料,にしごりょう,nishigoryou,1
鹿討,しかうち,shikauchi,1
学田,がくでん,gakudenn,1
神楽岡,かぐらおか,kaguraoka,1
上富良野,かみふらの,kamifurano,1
西聖和,にしせいわ,nishiseiwa,1
秩父別,ちっぷべつ,chippubetsu,1
北秩父別,きたちっぷべつ,kitachippubetsu,1
北一已,きたいちやん,kitaichiyann,1
石狩沼田,いしかりぬまた,ishikarinumata,1
宮津,みやづ,miyazu,1
京丹後大宮,きょうたんごおおみや,kyoutangooomiya,1
コウノトリの郷,こうのとりのさと,kounotorinosato,1
天橋立,あまのはしだて,amanohashidate,1
久美浜,くみはま,kumihama,1
四所,ししょ,shisho,1
与謝野,よさの,yosano,1
栗田,くんだ,kunnda,1
丹後神崎,たんごかんざき,tangokanzaki,1
峰山,みねやま,mineyama,1
夕日ヶ浦木津温泉,ゆうひがうらきつおんせん,yuuhigaurakitsuonnsenn,1
小天橋,しょうてんきょう,shoutennkyou,1
かぶと山,かぶとやま,kabutoyama,1
網野,あみの,amino,1
丹後由良,たんごゆら,tangoyura,1
岩滝口,いわたきぐち,iwatakiguchi,1
辛皮,からかわ,karakawa,1
喜多,きた,kita,1
大江山口内宮,おおえやまぐちないく,ooeyamaguchinaiku,1
公庄,ぐじょう,gujou,1
下天津,しもあまづ,shimoamadu,1
荒河かしの木台,あらがかしのきだい,aragakashinokidai,1
二俣,ふたまた,futamata,1
大江,おおえ,ooe,1
大江高校前,おおえこうこうまえ,ooekoukoumae,1
宮村,みやむら,miyamura,1
福知山市民病院口,ふくちやましみんびょういんぐち,fukuchiyamashiminbyouinguchi,1
片野,かたの,katano,1
旦過,たんが,tanga,1
徳力公団前,とくりきこうだんまえ,tokurikikoudanmae,1
徳力嵐山口,とくりきあらしやまぐち,tokurikiarashiyamaguchi,1
香春口三萩野,かわらぐちみはぎの,kawaraguchimihagino,1
守恒,もりつね,moritsune,1
企救丘,きくがおか,kikugaoka,1
平和通,へいわどおり,heiwadoori,1
長,おさ,osa,1
法華口,ほっけぐち,hokkeguchi,1
播磨下里,はりましもさと,harimashimosato,1
播磨横田,はりまよこた,harimayokota,1
網引,あびき,abiki,1
田原,たはら,tahara,1
北条町,ほうじょうまち,houjoumachi,1
白井,しろい,shiroi,1
秋山,あきやま,akiyama,1
小室,こむろ,komuro,1
印旛日本医大,いんばにほんいだい,innbanihonnidai,1
印西牧の原,いんざいまきのはら,innzaimakinohara,1
千葉ニュータウン中央,ちばにゅーたうんちゅうおう,chibanyu-taunnchuuou,1
松飛台,まつひだい,matsuhidai,1
西白井,にししろい,nishishiroi,1
北国分,きたこくぶん,kitakokubunn,1
新柴又,しんしばまた,shinshibamata,1
矢切,やぎり,yagiri,1
緑地公園,りょくちこうえん,ryokuchikouen,1
桃山台,ももやまだい,momoyamadai,1
四十万,しじま,shijima,1
鶴来,つるぎ,tsurugi,1
日御子,ひのみこ,hinomiko,1
額住宅前,ぬかじゅうたくまえ,nukajuutakumae,1
西泉,にしいずみ,nishiizumi,1
馬替,まがえ,magae,1
新西金沢,しんにしかなざわ,shinnishikanazawa,1
押野,おしの,oshino,1
野々市工大前,ののいちこうだいまえ,nonoichikoudaimae,1
乙丸,おとまる,otomaru,1
野町,のまち,nomachi,1
道法寺,どうほうじ,douhouji,1
曽谷,そだに,sodani,1
七ツ屋,ななつや,nanatsuya,1
三口,みくち,mikuchi,1
蚊爪,かがつめ,kagatsume,1
三ツ屋,みつや,mitsuya,1
上諸江,かみもろえ,kamimoroe,1
北間,きたま,kitama,1
大河端,おこばた,okobata,1
割出,わりだし,waridashi,1
北鉄金沢,ほくてつかなざわ,hokutetsukanazawa,1
粟ヶ崎,あわがさき,awagasaki,1
内灘,うちなだ,uchinada,1
六渡寺,ろくどうじ,rokudouji,1
高岡駅,たかおかえき,takaokaeki,1
米島口,よねじまぐち,yonejimaguchi,1
志貴野中学校前,しきのちゅうがっこうまえ,shikinochuugakkoumae,1
急患医療センター前,きゅうかんいりょうせんたーまえ,kyuukanniryousennta-mae,1
新吉久,しんよしひさ,shinyoshihisa,1
坂下町,さかしたまち,sakashitamachi,1
広小路,ひろこうじ,hirokouji,1
市民病院前,しみんびょういんまえ,shiminbyouinmae,1
吉久,よしひさ,yoshihisa,1
新能町,しんのうまち,shinnoumachi,1
荻布,おぎの,ogino,1
江尻,えじり,ejiri,1
能町口,のうまちぐち,noumachiguchi,1
中伏木,なかふしき,nakafushiki,1
庄川口,しょうがわぐち,shougawaguchi,1
越ノ潟,こしのかた,koshinokata,1
新町口,しんまちぐち,shinmachiguchi,1
第一イン新湊クロスベイ前,だいいちいんしんみなとくろすべいまえ,daiichiinnshinnminatokurosubeimae,1
東新湊,ひがししんみなと,higashishinminato,1
海王丸,かいおうまる,kaioumaru,1
中新湊,なかしんみなと,nakashinminato,1
砂田橋,すなだばし,sunadabashi,1
川宮,かわみや,kawamiya,1
小幡緑地,おばたりょくち,obataryokuchi,1
白沢渓谷,しらさわけいこく,shirasawakeikoku,1
金屋,かなや,kanaya,1
ナゴヤドーム前矢田,なごやどーむまえやだ,nagoyado-mumaeyada,1
上社,かみやしろ,kamiyashiro,1
一社,いっしゃ,issha,1
亀島,かめじま,kamejima,1
池下,いけした,ikeshita,1
中村公園,なかむらこうえん,nakamurakouen,1
中村日赤,なかむらにっせき,nakamuranisseki,1
覚王山,かくおうざん,kakuouzan,1
高畑,たかばた,takabata,1
本陣,ほんじん,honjin,1
岩塚,いわつか,iwatsuka,1
日比野,ひびの,hibino,1
六番町,ろくばんちょう,rokubanchou,1
名古屋港,なごやこう,nagoyakou,1
築地口,ついじぐち,tsuijiguchi,1
港区役所,みなとくやくしょ,minatokuyakusho,1
東海通,とうかいどおり,toukaidoori,1
久屋大通,ひさやおおどおり,hisayaoodoori,1
名古屋城,なごやじょう,nagoyajou,1
平安通,へいあんどおり,heianndoori,1
志賀本通,しがほんどおり,shigahonndoori,1
矢場町,やばちょう,yabachou,1
上前津,かみまえづ,kamimaezu,1
東別院,ひがしべついん,higashibetsuin,1
名城公園,めいじょうこうえん,meijoukouen,1
いりなか,いりなか,irinaka,1
八事,やごと,yagoto,1
塩釜口,しおがまぐち,shiogamaguchi,1
平針,ひらばり,hirabari,1
浅間町,せんげんちょう,sengenchou,1
浄心,じょうしん,joushin,1
川名,かわな,kawana,1
大須観音,おおすかんのん,oosukannon,1
上小田井,かみおたい,kamiotai,1
御器所,ごきそ,gokiso,1
庄内通,しょうないどおり,shounaidoori,1
庄内緑地公園,しょうないりょくちこうえん,shounairyokuchikouen,1
荒畑,あらはた,arahata,1
茶屋ヶ坂,ちゃやがさか,chayagasaka,1
八事日赤,やごとにっせき,yagotonisseki,1
総合リハビリセンター,そうごうりはびりせんたー,sougourihabirisenta-,1
自由ヶ丘,じゆうがおか,jiyuugaoka,1
名古屋大学,なごやだいがく,nagoyadaigaku,1
新瑞橋,あらたまばし,aratamabashi,1
西高蔵,にしたかくら,nishitakakura,1
熱田神宮西,あつたじんぐうにし,atsutajinguunishi,1
熱田神宮伝馬町,あつたじんぐうてんまちょう,atsutajinguutenmachou,1
瑞穂運動場東,みずほうんどうじょうひがし,mizuhoundoujouhigashi,1
堀田,ほりた,horita,1
妙音通,みょうおんどおり,myouonndoori,1
野並,のなみ,nonami,1
車道,くるまみち,kurumamichi,1
瑞穂区役所,みずほくやくしょ,mizuhokuyakusho,1
桜山,さくらやま,sakurayama,1
瑞穂運動場西,みずほうんどうじょうにし,mizuhoundoujounishi,1
高岳,たかおか,takaoka,1
桜本町,さくらほんまち,sakurahonmachi,1
太閤通,たいこうどおり,taikoudoori,1
国際センター,こくさいせんたー,kokusaisenta-,1
鶴里,つるさと,tsurusato,1
上飯田,かみいいだ,kamiiida,1
江吉良,えぎら,egira,1
新羽島,しんはしま,shinnhashima,1
太田川,おおたがわ,ootagawa,1
高横須賀,たかよこすか,takayokosuka,1
南加木屋,みなみかぎや,minamikagiya,1
富貴,ふうき,fuuki,1
坂部,さかべ,sakabe,1
成岩,ならわ,narawa,1
巽ヶ丘,たつみがおか,tatsumigaoka,1
阿久比,あぐい,agui,1
知多半田,ちたはんだ,chitahanda,1
植大,うえだい,uedai,1
住吉町,すみよしちょう,sumiyoshichou,1
半田口,はんだぐち,handaguchi,1
知多武豊,ちたたけとよ,chitataketoyo,1
八幡新田,やわたしんでん,yawatashinndenn,1
河和口,こうわぐち,kouwaguchi,1
上ゲ,あげ,age,1
河和,こうわ,kouwa,1
三柿野,みかきの,mikakino,1
市民公園前,しみんこうえんまえ,shiminkouenmae,1
苧ヶ瀬,おがせ,ogase,1
細畑,ほそばた,hosobata,1
各務原市役所前,かかみがはらしやくしょまえ,kakamigaharashiyakushomae,1
新加納,しんかのう,shinkanou,1
新那加,しんなか,shinnaka,1
手力,てぢから,tedikara,1
名電各務原,めいでんかかみがはら,meidenkakamigahara,1
切通,きりどおし,kiridooshi,1
二十軒,にじっけん,nijikkenn,1
鵜沼宿,うぬまじゅく,unumajuku,1
新鵜沼,しんうぬま,shinunuma,1
高田橋,たかだばし,takadabashi,1
名鉄岐阜,めいてつぎふ,meitetsugifu,1
田神,たがみ,tagami,1
吉良吉田,きらよしだ,kirayoshida,1
西浦,にしうら,nishiura,1
三河鹿島,みかわかしま,mikawakashima,1
形原,かたはら,katahara,1
東幡豆,ひがしはず,higashihazu,1
三河鳥羽,みかわとば,mikawatoba,1
蒲郡競艇場前,がまごおりきょうていじょうまえ,gamagoorikyouteijoumae,1
西幡豆,にしはず,nishihazu,1
常滑,とこなめ,tokoname,1
りんくう常滑,りんくうとこなめ,rinkuutokoname,1
中部国際空港,ちゅうぶこくさいくうこう,chuubukokusaikuukou,1
犬山,いぬやま,inuyama,1
布袋,ほてい,hotei,1
扶桑,ふそう,fusou,1
石仏,いしぼとけ,ishibotoke,1
犬山遊園,いぬやまゆうえん,inuyamayuuen,1
犬山口,いぬやまぐち,inuyamaguchi,1
柏森,かしわもり,kashiwamori,1
木津用水,こつようすい,kotsuyousui,1
下小田井,しもおたい,shimootai,1
徳重・名古屋芸大,とくしげ・なごやげいだい,tokushige・nagoyageidai,1
西春,にしはる,nishiharu,1
中小田井,なかおたい,nakaotai,1
御嵩口,みたけぐち,mitakeguchi,1
明智,あけち,akechi,1
西可児,にしかに,nishikani,1
新可児,しんかに,shinkani,1
御嵩,みたけ,mitake,1
富岡前,とみおかまえ,tomiokamae,1
顔戸,ごうど,goudo,1
日本ライン今渡,にほんらいんいまわたり,nihonrainimawatari,1
可児川,かにがわ,kanigawa,1
善師野,ぜんじの,zenjino,1
梅坪,うめつぼ,umetsubo,1
三河知立,みかわちりゅう,mikawachiryuu,1
越戸,こしど,koshido,1
豊田市,とよたし,toyotashi,1
竹村,たけむら,takemura,1
刈谷市,かりやし,kariyashi,1
平戸橋,ひらとばし,hiratobashi,1
重原,しげはら,shigehara,1
猿投,さなげ,sanage,1
三河八橋,みかわやつはし,mikawayatsuhashi,1
上挙母,うわごろも,uwagoromo,1
知立,ちりゅう,chiryuu,1
碧南中央,へきなんちゅうおう,hekinanchuuou,1
碧南,へきなん,hekinan,1
北新川,きたしんかわ,kitashinkawa,1
高浜港,たかはまみなと,takahamaminato,1
小垣江,おがきえ,ogakie,1
三河高浜,みかわたかはま,mikawatakahama,1
田県神社前,たがたじんじゃまえ,tagatajinjamae,1
間内,まない,manai,1
小牧,こまき,komaki,1
味岡,あじおか,ajioka,1
小牧口,こまきぐち,komakiguchi,1
楽田,がくでん,gakuden,1
味鋺,あじま,ajima,1
牛山,うしやま,ushiyama,1
豊田本町,とよだほんまち,toyodahonnmachi,1
尾張横須賀,おわりよこすか,owariyokosuka,1
新日鉄前,しんにってつまえ,shinnnittetsumae,1
柴田,しばた,shibata,1
神宮前,じんぐうまえ,jinguumae,1
道徳,どうとく,doutoku,1
大同町,だいどうちょう,daidouchou,1
聚楽園,しゅうらくえん,shuurakuenn,1
寺本,てらもと,teramoto,1
日長,ひなが,hinaga,1
多屋,たや,taya,1
西ノ口,にしのくち,nishinokuchi,1
大野町,おおのちょう,oonochou,1
新舞子,しんまいこ,shinmaiko,1
新瀬戸,しんせと,shinseto,1
守山自衛隊前,もりやまじえいたいまえ,moriyamajieitaimae,1
水野,みずの,mizuno,1
尾張旭,おわりあさひ,owariasahi,1
小幡,おばた,obata,1
旭前,あさひまえ,asahimae,1
瀬戸市役所前,せとしやくしょまえ,setoshiyakushomae,1
印場,いんば,innba,1
尾張瀬戸,おわりせと,owariseto,1
大森・金城学院前,おおもり・きんじょうがくいんまえ,oomori・kinjougakuinmae,1
東大手,ひがしおおて,higashioote,1
尼ヶ坂,あまがさか,amagasaka,1
新安城,しんあんじょう,shinnannjou,1
西尾口,にしおぐち,nishioguchi,1
上横須賀,かみよこすか,kamiyokosuka,1
堀内公園,ほりうちこうえん,horiuchikouen,1
北安城,きたあんじょう,kitaanjou,1
福地,ふくち,fukuchi,1
桜町前,さくらまちまえ,sakuramachimae,1
南安城,みなみあんじょう,minamianjou,1
碧海古井,へきかいふるい,hekikaifurui,1
西尾,にしお,nishio,1
米津,よねづ,yonedu,1
美浜緑苑,みはまりょくえん,mihamaryokuen,1
知多奥田,ちたおくだ,chitaokuda,1
上野間,かみのま,kaminoma,1
野間,のま,noma,1
東名古屋港,ひがしなごやこう,higashinagoyakou,1
笠松,かさまつ,kasamatsu,1
羽島市役所前,はしましやくしょまえ,hashimashiyakushomae,1
南宿,みなみじゅく,minamijuku,1
須賀,すか,suka,1
西笠松,にしかさまつ,nishikasamatsu,1
竹鼻,たけはな,takehana,1
不破一色,ふわいしき,fuwaishiki,1
甚目寺,じもくじ,jimokuji,1
須ヶ口,すかぐち,sukaguchi,1
津島,つしま,tsushima,1
藤浪,ふじなみ,fujinami,1
木田,きだ,kida,1
青塚,あおつか,aotsuka,1
勝幡,しょばた,shobata,1
七宝,しっぽう,shippou,1
二子,ふたご,futago,1
奥町,おくちょう,okuchou,1
開明,かいめい,kaimei,1
苅安賀,かりやすか,kariyasuka,1
西一宮,にしいちのみや,nishiichinomiya,1
名鉄一宮,めいてついちのみや,meitetsuichinomiya,1
玉ノ井,たまのい,tamanoi,1
玉野,たまの,tamano,1
六輪,ろくわ,rokuwa,1
上丸渕,うえまるぶち,uemarubuchi,1
町方,まちかた,machikata,1
佐屋,さや,saya,1
渕高,ふちだか,fuchidaka,1
五ノ三,ごのさん,gonosann,1
森上,もりかみ,morikami,1
丸渕,まるぶち,marubuchi,1
豊川稲荷,とよかわいなり,toyokawainari,1
諏訪町,すわちょう,suwachou,1
稲荷口,いなりぐち,inariguchi,1
黒笹,くろざさ,kurozasa,1
米野木,こめのき,komenoki,1
上豊田,かみとよた,kamitoyota,1
三好ヶ丘,みよしがおか,miyoshigaoka,1
浄水,じょうすい,jousui,1
左京山,さきょうやま,sakyouyama,1
豊明,とよあけ,toyoake,1
有松,ありまつ,arimatsu,1
中京競馬場前,ちゅうきょうけいばじょうまえ,chuukyoukeibajoumae,1
一ツ木,ひとつぎ,hitotsugi,1
富士松,ふじまつ,fujimatsu,1
前後,ぜんご,zengo,1
茶所,ちゃじょ,chajo,1
木曽川堤,きそがわづつみ,kisogawadutsumi,1
島氏永,しまうじなが,shimaujinaga,1
妙興寺,みょうこうじ,myoukouji,1
岐南,ぎなん,ginan,1
今伊勢,いまいせ,imaise,1
石刀,いわと,iwato,1
新木曽川,しんきそがわ,shinkisogawa,1
西枇杷島,にしびわじま,nishibiwajima,1
呼続,よびつぎ,yobitsugi,1
本笠寺,ほんかさでら,honkasadera,1
新清洲,しんきよす,shinkiyosu,1
鳴海,なるみ,narumi,1
新川橋,しんかわばし,shinkawabashi,1
東枇杷島,ひがしびわじま,higashibiwajima,1
栄生,さこう,sakou,1
二ツ杁,ふたついり,futatsuiri,1
名鉄名古屋,めいてつなごや,meitetsunagoya,1
本星崎,もとほしざき,motohoshizaki,1
丸ノ内,まるのうち,marunouchi,1
大里,おおさと,oosato,1
奥田,おくだ,okuda,1
国府宮,こうのみや,kounomiya,1
男川,おとがわ,otogawa,1
名電山中,めいでんやまなか,meidennyamanaka,1
東岡崎,ひがしおかざき,higashiokazaki,1
伊奈,いな,ina,1
名電長沢,めいでんながさわ,meidennagasawa,1
御油,ごゆ,goyu,1
岡崎公園前,おかざきこうえんまえ,okazakikouenmae,1
美合,みあい,miai,1
藤川,ふじかわ,fujikawa,1
宇頭,うとう,utou,1
矢作橋,やはぎばし,yahagibashi,1
小田渕,おだぶち,odabuchi,1
名電赤坂,めいでんあかさか,meidenakasaka,1
荒子,あらこ,arako,1
港北,こうほく,kouhoku,1
南荒子,みなみあらこ,minamiarako,1
稲永,いなえい,inaei,1
野跡,のせき,noseki,1
荒子川公園,あらこがわこうえん,arakogawakouenn,1
